Town,Postcode
Uggool,F26
Ummoon,F26
Wherrew,F26
Whitestream,F26
Woodville,F26
Achill Beg,F28
Achill Sound,F28
Acres,F28
Aghadooey Glebe,F28
Aghagower,F28
Aghagowla Beg,F28
Aghagowla More,F28
Aghamore,F28
Aillemore,F28
Ailt,F28
Althore,F28
Ardagh,F28
Arderry,F28
Ardkeen,F28
Ardmore,F28
Ardogommon,F28
Ardoley,F28
Ashleam,F28
Ass Bridge,F28
Attireesh,F28
Aughness,F28
Aughness North,F28
Aughness South,F28
Ayle,F28
Ballinacorriga,F28
Ballinlough,F28
Ballintleva,F28
Ballinvoy,F28
Balloor West,F28
Ballyballinaun,F28
Ballyburke,F28
Ballycroy,F28
Ballydonnellan,F28
Ballyglass,F28
Ballygolman,F28
Ballyhip,F28
Ballyknock,F28
Ballynacarriga,F28
Ballytoohy Beg,F28
Ballytoohy More,F28
Baloor,F28
Barley Hill,F28
Barna,F28
Barnabaun,F28
Barrack Hill,F28
Belclare,F28
Belfarsad,F28
Bellagarvaun,F28
Bellataleen,F28
Bellaveeny,F28
Bleachyard,F28
Bleanaskill,F28
Blenkeragh,F28
Bofara,F28
Bohaun North,F28
Bohaun South,F28
Bohea,F28
Boleybrian,F28
Boris,F28
Bracklagh,F28
Brackloon,F28
Brockagh,F28
Buckfield,F28
Buckwaria,F28
Bullaunmeneen,F28
Bullsmouth,F28
Bunmore East,F28
Bunmore West,F28
Bunnacurry,F28
Bunnahowna,F28
Bunnamohaun,F28
Bunowen,F28
Bunrawer,F28
Caher,F28
Cahergal,F28
Callacoon,F28
Callowbrack,F28
Capnagower,F28
Cappacharnaun,F28
Carheenbrack,F28
Carrickaneady,F28
Carrigskeewaun,F28
Carrowbaun,F28
Carrowbeg,F28
Carrowbeg South,F28
Carrowcally,F28
Carrowclaggan,F28
Carrowgarve,F28
Carrowholly,F28
Carrowkeel,F28
Carrowkeeran,F28
Carrowkennedy,F28
Carrowmacloughlin,F28
Carrowmore,F28
Carrownaclea,F28
Carrownalurgan,F28
Carrowniskey,F28
Carrowrevagh,F28
Carrowsallagh,F28
Carrowtootagh,F28
Cartoor,F28
Cashel,F28
Cashel North,F28
Cashel South,F28
Castleaffy,F28
Castlehill,F28
Cedar Park,F28
Churchfield,F28
Claddy,F28
Claggan,F28
Claggan Mountain,F28
Clerhaun,F28
Cloghan,F28
Clogher,F28
Cloghmore,F28
Cloona,F28
Cloonaghmanagh,F28
Clooncanavan,F28
Clooncarrabaun,F28
Cloondacon,F28
Clooneen,F28
Clooneshil,F28
Cloonfoher,F28
Cloonkeen,F28
Cloonlaur,F28
Cloonskill,F28
Cloonty,F28
Clynish,F28
Cogaula,F28
Collan Beg,F28
Collan More,F28
Comploon Beg,F28
Comploon More,F28
Conrea,F28
Coolbarreen,F28
Coolloughra,F28
Cordarragh North,F28
Cordarragh South,F28
Corragaun,F28
Corratowick,F28
Corraunboy,F28
Corrig,F28
Corryaughany,F28
Corrydavit,F28
Corrymailley,F28
Cortoon,F28
Corveagh Lower,F28
Corveagh Upper,F28
Cranareen,F28
Creevaghaun,F28
Cregganacopple,F28
Cregganbaun,F28
Creggane,F28
Cregganroe,F28
Creggaunnahorna,F28
Dadreen,F28
Deerpark,F28
Deerpark East,F28
Deerpark West,F28
Derradda,F28
Derrakillew,F28
Derreen,F28
Derreennascooba,F28
Derreens,F28
Derrinkee,F28
Derrintaggart,F28
Derrinumera,F28
Derrowlla,F28
Derryaun,F28
Derrycleetagh,F28
Derrycontoort East,F28
Derrycontoort West,F28
Derrycooldrim,F28
Derrycroft,F28
Derrygarve,F28
Derrygarve Beg,F28
Derrygarve More,F28
Derrygorman,F28
Derryhawna,F28
Derryheigh,F28
Derryherbert,F28
Derryhillagh,F28
Derrykill East,F28
Derrykill West,F28
Derrylahan,F28
Derrylea,F28
Derryloughan Beg,F28
Derryloughan More,F28
Derryloughan North,F28
Derryloughan South,F28
Derrymore,F28
Derrynanaff,F28
Derrynaraw,F28
Derryribbeen,F28
Derryulra,F28
Devleash East,F28
Devleash West,F28
Devlin North,F28
Devlin South,F28
Dooagh,F28
Dooega,F28
Dooega East,F28
Dooega West,F28
Dooghbeg,F28
Dooghill,F28
Dooghmakeon,F28
Doogra,F28
Doon,F28
Doona,F28
Dooncastle,F28
Dooniver,F28
Doontrusk,F28
Dooreel,F28
Drimneen,F28
Drumard,F28
Drumbrastle East,F28
Drumbrastle West,F28
Drumgar,F28
Drumgarve,F28
Drumgollagh,F28
Drumgoney,F28
Drumhill,F28
Drumhuskert,F28
Drumilra,F28
Drumlong,F28
Drummannaglieve,F28
Drummin East,F28
Drummin West,F28
Drumminabo,F28
Drumminaweelaun,F28
Drummindoo,F28
Drummindoo Upper,F28
Drumminwonagh,F28
Drumsleed,F28
Drunnagh,F28
Dugort,F28
Dugort East,F28
Durless,F28
Fahy,F28
Fahy Beg,F28
Fahy More,F28
Falduff,F28
Farnaught,F28
Fauleens,F28
Fawnglass,F28
Feenone,F28
Fermoyle,F28
Forkfield,F28
Furnace,F28
Furrigal,F28
Garrow,F28
Glen,F28
Glenbawn,F28
Glencally,F28
Glenco,F28
Glendarary,F28
Glendavock,F28
Glenhest,F28
Glenkeen,F28
Glenummera,F28
Gloshpatrick,F28
Glynsk,F28
Gobfáda,F28
Gortaroe,F28
Gortawarla,F28
Gortbaun,F28
Gortbrack South,F28
Gorteen,F28
Gorteendarragh,F28
Gortfahy,F28
Gortnaclassagh,F28
Graffy,F28
Greenaun,F28
Gurteen,F28
Hillside,F28
Ida Industrial Park,F28
Illanataggart,F28
Inishbiggle,F28
Inishcottle,F28
Inishgort,F28
Inishgowla South,F28
Inishloy,F28
Inishlyre,F28
Inishnakillew,F28
Inishower,F28
Inishraher,F28
Inishturk Beg,F28
Island More,F28
Keel,F28
Keelcoil,F28
Keeloges,F28
Kilbree Lower,F28
Kilbree Upper,F28
Kilbride,F28
Kildun,F28
Kilgeever,F28
Kill,F28
Killadangan,F28
Killadoon,F28
Killaghoor,F28
Killavally East,F28
Killavally West,F28
Killawullaun East,F28
Killawullaun West,F28
Killeencoff,F28
Kilmeena,F28
Kilmeena Hill,F28
Kilsallagh Lower,F28
Kilsallagh Upper,F28
Kiltarnaght,F28
Kiltarsaghaun,F28
Kiltyroe,F28
Kinknock,F28
Kinnadoohy,F28
Kinnakillew,F28
Kinnock,F28
Kinuary,F28
Knappagh,F28
Knappagh Beg,F28
Knappagh More,F28
Knappaghmanagh,F28
Knockadrum,F28
Knockakerry,F28
Knockalegan,F28
Knockaneden,F28
Knockaraha East,F28
Knockaraha West,F28
Knockasproha,F28
Knockavanloman,F28
Knockaveely Glebe,F28
Knockballagh,F28
Knockboy,F28
Knockbrack,F28
Knockeen,F28
Knockeragh,F28
Knockfelim,F28
Knockfin,F28
Knockglass,F28
Knockmoyle,F28
Knockmoyleen,F28
Knockmuinard,F28
Knocknaboley,F28
Knocknageeha,F28
Knocknatinnyweel,F28
Knockranny,F28
Knockroosky,F28
Knockychottaun,F28
Knockysprickaun,F28
Lagduff Beg,F28
Lagduff More,F28
Laghloon,F28
Lankill,F28
Lanmore,F28
Leacta,F28
Lecanvey,F28
Lecarrow,F28
Leenavesta,F28
Legan,F28
Lettera,F28
Letterbrock,F28
Letterkeen,F28
Letterlough,F28
Lettermaghera North,F28
Lettermaghera South,F28
Liscarney,F28
Lisclovaun,F28
Louisburgh,F28
Lower Drummindoo,F28
Luckaun,F28
Lugrevagh,F28
Mace North,F28
Mace South,F28
Maum,F28
Meermihil,F28
Melcombe,F28
Meneen,F28
Midgefield,F28
Moate,F28
Monamore,F28
Moneen,F28
Money,F28
Mountbrown,F28
Moyhastin,F28
Moyna,F28
Moyour,F28
Mucklagh,F28
Muingnanarnad,F28
Mullagh,F28
Mullaun,F28
Mulranny,F28
Mulranny Industrial,F28
Mulranny Park Hotel,F28
Murrevagh,F28
Murrisk,F28
Murrisk Pier,F28
Murrisknabol,F28
Newfield,F28
Newport,F28
Oldhead,F28
Oughty,F28
Owenduff,F28
Owenwee,F28
Pigeon Point,F28
Pollranny,F28
Prospect,F28
Rassakeeran,F28
Rockfield,F28
Rockfleet,F28
Roe,F28
Roemore,F28
Roigh,F28
Roman Island,F28
Rooghaun,F28
Roonagh Point,F28
Roonah Point,F28
Roonith,F28
Roonith Hill,F28
Roonkeel,F28
Rosbarnagh Island,F28
Rosbeg,F28
Roscahill,F28
Rosclave,F28
Rosduane,F28
Rosgalliv,F28
Roslaher,F28
Rosmalley,F28
Rosmindle,F28
Rosmoney,F28
Rosnakilly,F28
Ross,F28
Rossanrubble,F28
Rossow,F28
Rosturk,F28
Rushbrook,F28
Rusheen,F28
Sandyhill,F28
Sandymount,F28
Saula,F28
Saula Mid,F28
Saula West,F28
Shanagh,F28
Shandrum,F28
Shanvallybeg,F28
Shanvallyhugh,F28
Sheean,F28
Sheeanmore,F28
Sheeroe,F28
Shraugh,F28
Sixnoggins,F28
Skerdagh Lower,F28
Skerdagh Upper,F28
Slinaun,F28
Slinaunroe,F28
Slogger,F28
Springvale,F28
Srahacorick,F28
Sraheen,F28
Sraheens,F28
Srahlea,F28
Srahmore,F28
Srahnacloy,F28
Srahnamanragh,F28
Srahnamonragh,F28
Srahnanagh,F28
Srahrevagh,F28
Srahroosky,F28
Srahwee,F28
Strake,F28
Streamstown,F28
Tallagh,F28
Tarsaghaun Beg Nort,F28
Tarsaghaun Beg Sout,F28
Tavanagh,F28
Tawnamartola,F28
Tawnameeltoge,F28
Tawnawoggaun,F28
Tawnyard,F28
Tawnycrower,F28
Tawnyemon,F28
Tawnynagry,F28
Tawnyslinnaun,F28
Teevemore,F28
Teevinish East,F28
Teevinish West,F28
The Chalet,F28
The Colony,F28
The Demesne,F28
The Points,F28
The Quay,F28
The Triangle,F28
Thornhill,F28
Thullabaun,F28
Tiernacroagha,F28
Tiernaur,F28
Toberrooaun,F28
Tonaraha West,F28
Tonlegee,F28
Tonragee East,F28
Tonragee West,F28
Tonranny,F28
Toorbuck,F28
Tooreen,F28
Toremore,F28
Treanbeg,F28
Treanlaur,F28
Tully,F28
Uggool,F28
Westport,F28
Westport Industrial,F28
Whitegates,F28
Woodfield,F28
Aghafadda,F31
Aghalahard,F31
Aghinish,F31
Ardkill,F31
Ardmoran,F31
Ballinacarra,F31
Ballinaya,F31
Ballinchalla,F31
Ballinrobe,F31
Ballinteeaun,F31
Ballyglass,F31
Ballyhenry,F31
Ballyjennings,F31
Ballymartin,F31
Ballynakillew,F31
Ballynew,F31
Ballynulty,F31
Ballyrourke,F31
Ballyshingadaun,F31
Ballytrasna,F31
Ballywalter,F31
Barna,F31
Bawn,F31
Beechgrove,F31
Blessingtown,F31
Bunnadober,F31
Caher,F31
Caherduff,F31
Caheredmond,F31
Caherhemush,F31
Caherloughlin,F31
Cahernablauhy,F31
Cahernacreevy,F31
Cahernagollum,F31
Cahernagry East,F31
Cahernagry West,F31
Cahernamallaght,F31
Cahernichole East,F31
Cahernichole West,F31
Caherrobert,F31
Cappacurry,F31
Carn,F31
Carnagower,F31
Carranturley,F31
Carrowkeel,F31
Carrowmore,F31
Carrownakilly,F31
Carrownalecka,F31
Cartron,F31
Castletown,F31
Cavan,F31
Cavanquarter,F31
Claremorris,F31
Clooncorraun,F31
Cloonee,F31
Cloonenagh,F31
Cloonerneen,F31
Cloongowla,F31
Cloonkeary,F31
Cloonliffen,F31
Cloonnagashel,F31
Cloverhill,F31
Clyard,F31
Cong,F31
Cong North,F31
Coolisduff,F31
Cooslughoga,F31
Cornaroya,F31
Creagh,F31
Creevagh Middle,F31
Creevagh North,F31
Creevagh South,F31
Creevaroddaun,F31
Cregaree,F31
Cregduff,F31
Cregmore,F31
Doorath,F31
Dringeen,F31
Drumminroe West,F31
Drumsheel,F31
Drumsheel Lower,F31
Drumsheel Upper,F31
Fortville,F31
Fountainhill,F31
Frenchbrook,F31
Friarsquarter East,F31
Friarsquarter West,F31
Glebe,F31
Gortaroe,F31
Gortjordan,F31
Gortnastang,F31
Inishard,F31
Inishcoog,F31
Inishmaine,F31
Islandmore,F31
Kildotia,F31
Kildun,F31
Kildun Beg,F31
Kildun More,F31
Kilkeeran,F31
Killernan,F31
Killimor,F31
Killosheheen,F31
Killour,F31
Kilmaine,F31
Kilmainepark,F31
Kilquire,F31
Kiltrone,F31
Knockadoon,F31
Knockanotish,F31
Knockatotaun,F31
Knockglass,F31
Knocklahard,F31
Knocknacroagha,F31
Knocknadrimna,F31
Knocknageeha,F31
Knocknakillew,F31
Knocknamucklagh,F31
Knockroe,F31
Lackafinna,F31
Lavaus,F31
Lecarrowkilleen,F31
Leckaun,F31
Levally,F31
Lisduff,F31
Liskilleen,F31
Lisloughrey,F31
Lissanisky,F31
Loughanaganky,F31
Mile Hill,F31
Muckersaune,F31
Munnadesha,F31
Musicfield,F31
Nealepark,F31
Nymphsfield,F31
Rahard,F31
Rathcarreen,F31
Rathkelly,F31
Rathnaguppaun,F31
Rathredmond,F31
Rausakeera,F31
Rocksborough,F31
Rocksborough North,F31
Rocksborough South,F31
Ruslara,F31
Saleen,F31
Springvale,F31
Strandhill,F31
The Demesne,F31
The Farm,F31
The Neale,F31
Thomastown,F31
Tobernashee,F31
Tonaleeaun,F31
Tullyduff,F31
Turin,F31
Abbeyquarter,F35
Aghadiffin,F35
Aghamore,F35
Aghataharn,F35
Agloragh,F35
Annagh,F35
Arderry,F35
Ballinacostello,F35
Ballindrehid,F35
Ballinphuill,F35
Ballybeg,F35
Ballyglass,F35
Ballyhaunis,F35
Ballyhine,F35
Ballykilleen,F35
Ballynacloy,F35
Baloor,F35
Barcull,F35
Bargarriff,F35
Barheen,F35
Barnahesker,F35
Bellaveel,F35
Bohogerawer,F35
Bohogue,F35
Boleboy,F35
Bracklaghboy,F35
Brackloon,F35
Brackloon East,F35
Brackloon North,F35
Brackloon South,F35
Bruff,F35
Bunnadober,F35
Bushisland,F35
Cappagh,F35
Carn Beg,F35
Carn More,F35
Carrow More,F35
Carrowbaun,F35
Carrowbeg,F35
Carrowhawny,F35
Carrowkeel East,F35
Carrowneden,F35
Carrowreagh,F35
Carrowscoltia,F35
Cartron,F35
Cartron North,F35
Cashels,F35
Casheltourly,F35
Cave,F35
Cherryfield,F35
Churchpark,F35
Clagnagh,F35
Classaghroe,F35
Cloghvoley,F35
Cloonbullig,F35
Clooncah,F35
Cloonean,F35
Cloonfaulus,F35
Cloongoonagh,F35
Cloonrow,F35
Cloontarriff,F35
Cloonturk,F35
Coogue Middle,F35
Coogue North,F35
Coogue South,F35
Coolloughra,F35
Coolnafarna,F35
Coolnaha North,F35
Coolnaha South,F35
Corhawnagh,F35
Cornageaghta,F35
Cottage,F35
Derragh,F35
Derrintogher,F35
Derrybrack,F35
Derrycashel,F35
Derrycoosh,F35
Derrylahan,F35
Derrylea,F35
Derrymore,F35
Derrynacong,F35
Derrynaleck,F35
Derryool,F35
Derryvackna,F35
Devlis,F35
Doogary,F35
Drumaderry,F35
Drumbaun,F35
Falleighter,F35
Forthill,F35
Garraun,F35
Glann,F35
Gorteen,F35
Gorteen Beg,F35
Gorteen More,F35
Gowlaun,F35
Grallaghgarden,F35
Greenwood,F35
Gurrane,F35
Hazelhill,F35
Holywell Lower,F35
Holywell Upper,F35
Huntsfield,F35
Island Lower,F35
Island Upper,F35
Johnstown,F35
Kilbrogan,F35
Kilgarriff,F35
Kilkelly,F35
Killeen,F35
Killunagher,F35
Kilmannin,F35
Kiltybo,F35
Kinneghe,F35
Knockanarra,F35
Knockaunacat,F35
Knockbrack,F35
Knockroe,F35
Laralae,F35
Larganboy,F35
Lassanny,F35
Lecarrow,F35
Leo,F35
Levallyroe,F35
Lisbaun,F35
Lisbaun East,F35
Liscat,F35
Liscosker,F35
Lisduff,F35
Lismaganshion,F35
Lismeegaun,F35
Lisnagross,F35
Lower Aghamore,F35
Lugbrack,F35
Lurgan,F35
Mannin,F35
Meeltran,F35
Moat,F35
Moneymore,F35
Mountain,F35
Mountaincommon,F35
Pattenspark,F35
Pollnacroaghy,F35
Rath,F35
Redford,F35
Rinn,F35
Scardaun,F35
Scregg,F35
Shammer,F35
Shammerbaun,F35
Shanwalla,F35
Skeaghard,F35
Spaddagh,F35
Tavraun,F35
Tawnaghmore,F35
Tober,F35
Togher,F35
Tonregee,F35
Tooraree,F35
Tooreen,F35
Tullaghaun,F35
Tullyganny,F35
Turlough,F35
Urlaur,F35
Waterside,F35
Woodfield,F35
Woodpark,F35
Ballaghadereen,F45
Carracastle,F45
Clooncarha,F45
Kilmovee,F45
Ballindoo,F56
Ballyglass,F56
Brackloon,F56
Carnalough,F56
Cloonfeightrin,F56
Cloonlarhan,F56
Cloonmeen East,F56
Cloontiacunna,F56
Cornagnallagh,F56
Derrykinlough,F56
Derrynabrock,F56
Doocastle,F56
Doomore,F56
Flughany,F56
Gowlaun,F56
Kilgarriff,F56
Lugmore,F56
Roosky,F56
Slievemore,F56
Tawnaghbeg,F56
Toormore,F56
Botinny,F91
Ballinulty,H54
Ballycusheen,H54
Ballyheeragh,H54
Ballyweela,H54
Brownsisland,H54
Carras,H54
Cloghans Hill,H54
Cloghans More,H54
Cloonanaff,H54
Garrymore,H54
Knockroe,H54
Milford,H54
Milford Demesne,H54
Oultauns,H54
Rathgranagher,H54
Tauanagh,H54
Anlacka,H91
Ballinamona,H91
Ballisnahyny,H91
Ballybackagh,H91
Ballyheer,H91
Ballyhenry,H91
Ballyvaum,H91
Brackloon,H91
Brodella,H91
Brodullagh North,H91
Brodullagh South,H91
Bullaun,H91
Bundorragha,H91
Bunnafollistran,H91
Caher,H91
Cahereen,H91
Cahermaculick,H91
Cahernabrock,H91
Carrowmore,H91
Churchpark,H91
Clog,H91
Cloghmoyne,H91
Cloonameeltogue,H91
Cloonbanaun,H91
Cloughmoyne,H91
Cortoon,H91
Craggy,H91
Cregnanagh,H91
Dalgan,H91
Dalgan Demesne,H91
Derrintin,H91
Garranty,H91
Garraun,H91
Glenanane,H91
Glencorrib,H91
Glennacally,H91
Glenummera,H91
Gortjordan,H91
Gurteen,H91
Hundredacres,H91
Kill,H91
Kilmacduagh,H91
Kinlough,H91
Knocknageeha,H91
Letterass,H91
Lettereeragh,H91
Liss,H91
Longhill,H91
Mochara,H91
Mocollagan,H91
Moorgagagh,H91
Moyne,H91
Mylesestate,H91
Powl,H91
Ramolin,H91
Raven Hill,H91
Rosstaf,H91
Shrule,H91
Srahatloe,H91
Srahlea,H91
Tawnyinlough,H91
Teevnabinnia,H91
Tobernadarry,H91
Tonatleva,H91
Toorard,H91
Woodpark,H91
